NP_385026.2	SMc00451			complement(NC_003047.1:1007719..1009017)	processing protease [Sinorhizobium meliloti 1021].
NP_385027.1	SMc00077		thrC1	complement(NC_003047.1:1009036..1010436)	threonine synthase [Sinorhizobium meliloti 1021].
NP_385029.1	SMc00078		livJ	complement(NC_003047.1:1011536..1012642)	Leu/Ile/Val-binding protein [Sinorhizobium meliloti 1021].
NP_385030.1	SMc00079			complement(NC_003047.1:1012771..1013466)	hypothetical protein SMc00079 [Sinorhizobium meliloti 1021].
NP_385038.1	SMc00025		ppdK	NC_003047.1:1023072..1025768	pyruvate phosphate dikinase [Sinorhizobium meliloti 1021].
NP_385048.1	SMc00090		cysN	complement(NC_003047.1:1034852..1036348)	sulfate adenylyltransferase [Sinorhizobium meliloti 1021].
NP_385049.1	SMc00091		cysD	complement(NC_003047.1:1036348..1037301)	sulfate adenylyltransferase [Sinorhizobium meliloti 1021].
NP_385050.1	SMc00092		cysH	complement(NC_003047.1:1037349..1038146)	phosphoadenosine phosphosulfate reductase [Sinorhizobium meliloti 1021].
NP_385053.1	SMc00093		betA	complement(NC_003047.1:1039293..1040942)	choline dehydrogenase [Sinorhizobium meliloti 1021].
NP_385054.1	SMc00094		betB	complement(NC_003047.1:1041153..1042616)	betaine aldehyde dehydrogenase [Sinorhizobium meliloti 1021].
NP_385055.1	SMc00127		betC	complement(NC_003047.1:1042618..1044156)	choline sulfatase [Sinorhizobium meliloti 1021].
NP_385059.1	SMc00034			NC_003047.1:1047631..1048614	oxidoreductase [Sinorhizobium meliloti 1021].
NP_385065.1	SMc00038			NC_003047.1:1053664..1055982	hypothetical protein SMc00038 [Sinorhizobium meliloti 1021].
NP_385072.1	SMc00101			complement(NC_003047.1:1060630..1061457)	oxidoreductase [Sinorhizobium meliloti 1021].
NP_385076.1	SMc00105			complement(NC_003047.1:1064165..1065205)	oxidoreductase transmembrane protein [Sinorhizobium meliloti 1021].
NP_385077.2	SMc00042		ilvE2	NC_003047.1:1065361..1066242	aminotransferase [Sinorhizobium meliloti 1021].
NP_385087.1	SMc00110		gcd	complement(NC_003047.1:1073224..1075557)	glucose dehydrogenase [Sinorhizobium meliloti 1021].
NP_385097.2	SMc00117			complement(NC_003047.1:1084374..1084781)	hypothetical protein SMc00117 [Sinorhizobium meliloti 1021].
NP_385099.1	SMc00052		phaB2	NC_003047.1:1087406..1087825	monovalent cation/H+ antiporter subunit B [Sinorhizobium meliloti 1021].
NP_385100.1	SMc00053		phaC2	NC_003047.1:1087825..1088202	monovalent cation/H+ antiporter subunit C [Sinorhizobium meliloti 1021].
NP_385101.1	SMc00054		phaD2	NC_003047.1:1088209..1089774	monovalent cation/H+ antiporter subunit D [Sinorhizobium meliloti 1021].
NP_385102.1	SMc00055		phaE2	NC_003047.1:1089771..1090247	monovalent cation/H+ antiporter subunit E [Sinorhizobium meliloti 1021].
NP_385103.1	SMc00056		phaF2	NC_003047.1:1090244..1090615	monovalent cation/H+ antiporter subunit F [Sinorhizobium meliloti 1021].
NP_385104.1	SMc00057		phaG2	NC_003047.1:1090615..1090965	monovalent cation/H+ antiporter subunit G [Sinorhizobium meliloti 1021].
NP_385106.1	SMc00118			complement(NC_003047.1:1092006..1092428)	hypothetical protein SMc00118 [Sinorhizobium meliloti 1021].
NP_385132.1	SMc02370		pepN	complement(NC_003047.1:1121700..1124354)	aminopeptidase N [Sinorhizobium meliloti 1021].
NP_385144.1	SMc02382			NC_003047.1:1136285..1137211	hypothetical protein SMc02382 [Sinorhizobium meliloti 1021].
NP_385148.1	SMc02386		amn	complement(NC_003047.1:1140807..1142309)	AMP nucleosidase [Sinorhizobium meliloti 1021].
NP_385155.1	SMc02393			complement(NC_003047.1:1145519..1146640)	histidinol-phosphate aminotransferase [Sinorhizobium meliloti 1021].
NP_385164.1	SMc02403			complement(NC_003047.1:1153838..1155883)	murein transglycosylase [Sinorhizobium meliloti 1021].
NP_385165.1	SMc02404		dapA	NC_003047.1:1156180..1157064	dihydrodipicolinate synthase [Sinorhizobium meliloti 1021].
NP_385171.1	SMc02659		relA	NC_003047.1:1164419..1166644	GTP pyrophosphokinase (ATP:GTP 3'-pyrophosphotransferase) protein [Sinorhizobium meliloti 1021].
NP_385182.1	SMc02648			complement(NC_003047.1:1172481..1173182)	transport transmembrane protein [Sinorhizobium meliloti 1021].
NP_385184.1	SMc02646			complement(NC_003047.1:1173653..1174654)	hypothetical protein SMc02646 [Sinorhizobium meliloti 1021].
NP_385188.1	SMc02641		rkpK	complement(NC_003047.1:1179630..1180943)	UDP-glucose 6-dehydrogenase [Sinorhizobium meliloti 1021].
NP_385200.1	SMc02601		nadA	NC_003047.1:1193610..1194689	quinolinate synthetase [Sinorhizobium meliloti 1021].
NP_385201.1	SMc02599		nadB	NC_003047.1:1194739..1196337	L-aspartate oxidase [Sinorhizobium meliloti 1021].
NP_385202.1	SMc02598		nadC	NC_003047.1:1196387..1197286	nicotinate-nucleotide pyrophosphorylase carboxylating protein [Sinorhizobium meliloti 1021].
NP_385204.1	SMc02661			NC_003047.1:1198811..1200490	toxin secretion ATP-binding ABC transporter protein [Sinorhizobium meliloti 1021].
NP_385210.1	SMc02558			complement(NC_003047.1:1204581..1205423)	hypothetical protein SMc02558 [Sinorhizobium meliloti 1021].
NP_385214.1	SMc02554			complement(NC_003047.1:1207165..1207629)	hypothetical protein SMc02554 [Sinorhizobium meliloti 1021].
NP_385222.1	SMc02546		leuA2	NC_003047.1:1213129..1214745	alpha-isopropylmalate/homocitrate synthase family transferase [Sinorhizobium meliloti 1021].
NP_385226.1	SMc00550			NC_003047.1:1218739..1220622	ABC transporter ATP-binding protein [Sinorhizobium meliloti 1021].
NP_385227.1	SMc00551			NC_003047.1:1220729..1221427	phosphatidylserine decarboxylase [Sinorhizobium meliloti 1021].
NP_385228.1	SMc00552		pssA	NC_003047.1:1221437..1222306	CDP-diacylglycerol--serine O-phosphatidyltransferase transmembrane protein [Sinorhizobium meliloti 1021].
NP_385230.1	SMc00554		purF	complement(NC_003047.1:1223663..1225153)	amidophosphoribosyltransferase [Sinorhizobium meliloti 1021].
NP_385233.1	SMc00557		alr	complement(NC_003047.1:1227495..1228634)	alanine racemase [Sinorhizobium meliloti 1021].
NP_385247.1	SMc00571		fabD	NC_003047.1:1240670..1241614	ACP S-malonyltransferase [Sinorhizobium meliloti 1021].
NP_385248.1	SMc00572		fabG	NC_003047.1:1241639..1242376	3-ketoacyl-ACP reductase [Sinorhizobium meliloti 1021].
NP_385249.1	SMc00573		acpP	NC_003047.1:1242713..1242949	acyl carrier protein [Sinorhizobium meliloti 1021].
NP_385250.1	SMc00574		fabF	NC_003047.1:1243255..1244520	3-oxoacyl-ACP synthase [Sinorhizobium meliloti 1021].
NP_385251.1	SMc00575			NC_003047.1:1244845..1246044	hypothetical protein SMc00575 [Sinorhizobium meliloti 1021].
NP_385253.1	SMc00577		gmk	NC_003047.1:1247182..1247841	guanylate kinase [Sinorhizobium meliloti 1021].
NP_385261.1	SMc00585		pepA	NC_003047.1:1256168..1257661	leucyl aminopeptidase [Sinorhizobium meliloti 1021].
NP_385270.1	SMc00595		ndk	NC_003047.1:1268126..1268548	nucleoside diphosphate kinase [Sinorhizobium meliloti 1021].
NP_385276.1	SMc00601		pgsA	complement(NC_003047.1:1271487..1272074)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Sinorhizobium meliloti 1021].
NP_385284.1	SMc00609		dmsA	NC_003047.1:1279209..1281323	anaerobic dimethyl sulfoxide reductase subunit A [Sinorhizobium meliloti 1021].
NP_385285.1	SMc00610			NC_003047.1:1281531..1282127	hypothetical protein SMc00610 [Sinorhizobium meliloti 1021].
NP_385289.1	SMc00614		purN	complement(NC_003047.1:1286215..1286877)	phosphoribosylglycinamide formyltransferase [Sinorhizobium meliloti 1021].
NP_385290.1	SMc00615		purM	complement(NC_003047.1:1286874..1287944)	phosphoribosylaminoimidazole synthetase [Sinorhizobium meliloti 1021].
NP_385293.1	SMc00618		ppk	NC_003047.1:1290115..1292325	polyphosphate kinase [Sinorhizobium meliloti 1021].
NP_385298.1	SMc01754			complement(NC_003047.1:1297956..1299350)	oxidoreductase [Sinorhizobium meliloti 1021].
NP_385310.1	SMc01766		hemB	complement(NC_003047.1:1312688..1313830)	delta-aminolevulinic acid dehydratase [Sinorhizobium meliloti 1021].
NP_385314.1	SMc01770		glyA	NC_003047.1:1316903..1318198	serine hydroxymethyltransferase [Sinorhizobium meliloti 1021].
NP_385316.1	SMc01772		ribD	NC_003047.1:1318702..1319907	riboflavin biosynthesis protein [Sinorhizobium meliloti 1021].
NP_385317.1	SMc01773		ribE	NC_003047.1:1319908..1320528	riboflavin synthase subunit alpha [Sinorhizobium meliloti 1021].
NP_385321.1	SMc01777		ribH	NC_003047.1:1322709..1323170	6,7-dimethyl-8-ribityllumazine synthase [Sinorhizobium meliloti 1021].
NP_385324.1	SMc01780		hppA	NC_003047.1:1325083..1327218	membrane-bound proton-translocating pyrophosphatase [Sinorhizobium meliloti 1021].
NP_385328.1	SMc01784		plsX	NC_003047.1:1329299..1330342	glycerol-3-phosphate acyltransferase PlsX [Sinorhizobium meliloti 1021].
NP_385329.1	SMc01785		fabH	NC_003047.1:1330361..1331332	3-oxoacyl-ACP synthase [Sinorhizobium meliloti 1021].
NP_385342.1	SMc01797			NC_003047.1:1345174..1345824	acetyltransferase [Sinorhizobium meliloti 1021].
NP_385346.2	SMc01801		argC	complement(NC_003047.1:1348142..1349074)	N-acetyl-gamma-glutamyl-phosphate reductase [Sinorhizobium meliloti 1021].
NP_385347.1	SMc01802		speB	complement(NC_003047.1:1349168..1350124)	agmatinase [Sinorhizobium meliloti 1021].
NP_385351.1	SMc01806			NC_003047.1:1352032..1352853	enoyl-CoA hydratase [Sinorhizobium meliloti 1021].
NP_385354.1	SMc01809			NC_003047.1:1354426..1355706	O-acetylhomoserine aminocarboxypropyltransferase [Sinorhizobium meliloti 1021].
NP_385360.1	SMc04448			NC_003047.1:1360238..1361803	hypothetical protein SMc04448 [Sinorhizobium meliloti 1021].
NP_385385.1	SMc01927		nuoN	NC_003047.1:1392670..1394112	NADH dehydrogenase subunit N [Sinorhizobium meliloti 1021].
NP_385388.1	SMc01930			NC_003047.1:1396630..1397034	hypothetical protein SMc01930 [Sinorhizobium meliloti 1021].
NP_385400.1	SMc01370		pleD	NC_003047.1:1410107..1411474	response regulator PleD [Sinorhizobium meliloti 1021].
NP_385408.1	SMc01362			complement(NC_003047.1:1421042..1421653)	glycerol-3-phosphate acyltransferase PlsY [Sinorhizobium meliloti 1021].
NP_385409.1	SMc01361			complement(NC_003047.1:1421683..1422975)	dihydroorotase [Sinorhizobium meliloti 1021].
NP_385410.1	SMc01360		pyrB	complement(NC_003047.1:1422972..1423913)	aspartate carbamoyltransferase catalytic subunit [Sinorhizobium meliloti 1021].
NP_385411.1	SMc01359		aidB	NC_003047.1:1424056..1425708	oxidoreductase [Sinorhizobium meliloti 1021].
NP_385425.3	SMc01345		accC	complement(NC_003047.1:1435047..1436396)	acetyl-CoA carboxylase biotin carboxylase subunit [Sinorhizobium meliloti 1021].
NP_385426.1	SMc01344		accB	complement(NC_003047.1:1436403..1436879)	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit [Sinorhizobium meliloti 1021].
NP_385427.1	SMc01343		aroQ	complement(NC_003047.1:1436903..1437349)	3-dehydroquinate dehydratase [Sinorhizobium meliloti 1021].
NP_385430.1	SMc01340			NC_003047.1:1438485..1439642	aminotransferase [Sinorhizobium meliloti 1021].
NP_385435.2	SMc01335		amiC	NC_003047.1:1445119..1446399	N-acetylmuramoyl-L-alanine amidase AMIC precursor transmembrane protein [Sinorhizobium meliloti 1021].
NP_385436.1	SMc01334		mrcA1	NC_003047.1:1446764..1449217	penicillin-binding 1A transmembrane protein [Sinorhizobium meliloti 1021].
NP_385439.1	SMc01331		ppnK	complement(NC_003047.1:1451534..1452307)	inorganic polyphosphate/ATP-NAD kinase [Sinorhizobium meliloti 1021].
NP_385460.1	SMc01311		tuf	NC_003047.1:1477275..1478450	elongation factor Tu [Sinorhizobium meliloti 1021].
NP_385483.2	SMc01288		adk	NC_003047.1:1489926..1490504	adenylate kinase [Sinorhizobium meliloti 1021].
NP_385494.1	SMc01276		gph2	complement(NC_003047.1:1499879..1500544)	phosphoglycolate phosphatase [Sinorhizobium meliloti 1021].
NP_385497.1	SMc01273			complement(NC_003047.1:1501986..1502819)	S-formylglutathione hydrolase [Sinorhizobium meliloti 1021].
NP_385500.1	SMc01270		adhC1	complement(NC_003047.1:1504032..1505159)	alcohol dehydrogenase [Sinorhizobium meliloti 1021].
NP_385502.1	SMc01268		lipB	complement(NC_003047.1:1505829..1506587)	lipoate-protein ligase B [Sinorhizobium meliloti 1021].
NP_385509.1	SMc01261			NC_003047.1:1514121..1515542	transporter transmembrane protein [Sinorhizobium meliloti 1021].
NP_385514.1	SMc01256		sda	NC_003047.1:1519212..1520612	L-serine dehydratase [Sinorhizobium meliloti 1021].
NP_385517.2	SMc00996			complement(NC_003047.1:1522150..1523652)	hypothetical protein SMc00996 [Sinorhizobium meliloti 1021].
NP_385525.1	SMc01004		hisI	complement(NC_003047.1:1531283..1531735)	phosphoribosyl-AMP cyclohydrolase [Sinorhizobium meliloti 1021].
NP_385526.1	SMc01005		folE	complement(NC_003047.1:1531837..1532451)	GTP cyclohydrolase I [Sinorhizobium meliloti 1021].
NP_385544.1	SMc01023		tpiA	NC_003047.1:1548277..1549047	triosephosphate isomerase [Sinorhizobium meliloti 1021].
NP_385546.1	SMc01025		pyrG	NC_003047.1:1549799..1551427	CTP synthetase [Sinorhizobium meliloti 1021].
NP_385548.1	SMc01027		kdsA	NC_003047.1:1552470..1553312	2-dehydro-3-deoxyphosphooctonate aldolase [Sinorhizobium meliloti 1021].
NP_385549.1	SMc01028		eno	NC_003047.1:1553447..1554721	phosphopyruvate hydratase [Sinorhizobium meliloti 1021].
NP_385556.1	SMc01035		lpdA1	NC_003047.1:1561049..1562494	dihydrolipoamide dehydrogenase [Sinorhizobium meliloti 1021].
NP_385558.1	SMc01037		lipA	NC_003047.1:1562956..1563924	lipoyl synthase [Sinorhizobium meliloti 1021].
NP_385562.3	SMc01040		ispDF	complement(NC_003047.1:1565866..1567170)	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Sinorhizobium meliloti 1021].
NP_385568.1	SMc01046		trkA	NC_003047.1:1574775..1576151	potassium transporter peripheral membrane protein [Sinorhizobium meliloti 1021].
NP_385569.1	SMc01047			NC_003047.1:1576163..1577026	D-amino acid aminotransferase [Sinorhizobium meliloti 1021].
NP_385573.1	SMc01051		mazG	complement(NC_003047.1:1581612..1582445)	nucleoside triphosphate pyrophosphohydrolase [Sinorhizobium meliloti 1021].
NP_385575.1	SMc01053		cysG	NC_003047.1:1583260..1584717	siroheme synthase [Sinorhizobium meliloti 1021].
NP_385581.1	SMc02121		aapP	complement(NC_003047.1:1588831..1589607)	general L-amino acid transport ATP-binding ABC transporter protein [Sinorhizobium meliloti 1021].
NP_385582.1	SMc02120		aapM	complement(NC_003047.1:1589626..1590780)	general L-amino acid transport permease ABC transporter protein [Sinorhizobium meliloti 1021].
NP_385583.1	SMc02119		aapQ	complement(NC_003047.1:1590785..1591978)	general L-amino acid transport permease ABC transporter protein [Sinorhizobium meliloti 1021].
NP_385584.1	SMc02118		aapJ	complement(NC_003047.1:1592083..1593108)	general L-amino acid-binding periplasmic ABC transporter protein [Sinorhizobium meliloti 1021].
NP_385585.1	SMc02117		metC	NC_003047.1:1593446..1594633	cystathionine beta-lyase [Sinorhizobium meliloti 1021].
NP_385589.1	SMc02113		cysE	NC_003047.1:1597391..1598218	serine acetyltransferase [Sinorhizobium meliloti 1021].
NP_385598.1	SMc02104			complement(NC_003047.1:1605408..1606133)	hypothetical protein SMc02104 [Sinorhizobium meliloti 1021].
NP_385603.1	SMc02099		pyrH	NC_003047.1:1609884..1610606	uridylate kinase [Sinorhizobium meliloti 1021].
NP_385605.1	SMc02097		uppS	NC_003047.1:1611255..1611998	UDP pyrophosphate synthase [Sinorhizobium meliloti 1021].
NP_385606.1	SMc02096		cdsA	NC_003047.1:1611998..1612831	phosphatidate cytidylyltransferase [Sinorhizobium meliloti 1021].
NP_385609.1	SMc02093		lpxD	NC_003047.1:1616710..1617774	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [Sinorhizobium meliloti 1021].
NP_385610.1	SMc02092		fabZ	NC_003047.1:1617767..1618231	(3R)-hydroxymyristoyl-ACP dehydratase [Sinorhizobium meliloti 1021].
NP_385611.1	SMc02091		lpxA	NC_003047.1:1618234..1619046	UDP-N-acetylglucosamine acyltransferase [Sinorhizobium meliloti 1021].
NP_385613.1	SMc02089		lpxB	NC_003047.1:1619930..1621099	lipid-A-disaccharide synthase [Sinorhizobium meliloti 1021].
NP_385615.1	SMc02087		gltA	complement(NC_003047.1:1622121..1623410)	type II citrate synthase [Sinorhizobium meliloti 1021].
NP_385620.1	SMc02082		tolC	NC_003047.1:1629672..1631042	outer membrane secretion protein [Sinorhizobium meliloti 1021].
NP_385626.1	SMc02076		cls	NC_003047.1:1639171..1640634	cardiolipin synthetase transmembrane protein [Sinorhizobium meliloti 1021].
NP_385628.1	SMc02074			NC_003047.1:1641206..1642423	deoxyguanosinetriphosphate triphosphohydrolase-like protein [Sinorhizobium meliloti 1021].
NP_385631.1	SMc02071			NC_003047.1:1647300..1648334	hydrolase glycosidase [Sinorhizobium meliloti 1021].
NP_385639.1	SMc02063		surE	NC_003047.1:1654441..1655211	stationary phase survival protein SurE [Sinorhizobium meliloti 1021].
NP_385654.1	SMc02048		gcvH	complement(NC_003047.1:1673243..1673605)	glycine cleavage system protein H [Sinorhizobium meliloti 1021].
NP_385655.1	SMc02047		gcvT	complement(NC_003047.1:1673622..1674761)	glycine cleavage system aminomethyltransferase T [Sinorhizobium meliloti 1021].
NP_385661.1	SMc01237		nrd	complement(NC_003047.1:1681005..1684796)	ribonucleotide-diphosphate reductase subunit alpha [Sinorhizobium meliloti 1021].
NP_385667.1	SMc01230			complement(NC_003047.1:1694423..1695409)	transglycosylase transmembrane protein [Sinorhizobium meliloti 1021].
NP_385673.1	SMc01224		trxB	complement(NC_003047.1:1700159..1701133)	thioredoxin reductase [Sinorhizobium meliloti 1021].
NP_385677.1	SMc01220		lpsE	NC_003047.1:1704018..1705040	lipopolysaccharide core biosynthesis glycosyl transferase [Sinorhizobium meliloti 1021].
NP_385682.1	SMc01215		carB	complement(NC_003047.1:1708859..1712350)	carbamoyl phosphate synthase large subunit [Sinorhizobium meliloti 1021].
NP_385683.1	SMc01214			complement(NC_003047.1:1712553..1713596)	zinc-containing alcohol dehydrogenase [Sinorhizobium meliloti 1021].
NP_385685.1	SMc01212			NC_003047.1:1715098..1716345	transport transmembrane protein [Sinorhizobium meliloti 1021].
NP_385688.1	SMc01209		coaD	NC_003047.1:1719314..1719805	phosphopantetheine adenylyltransferase [Sinorhizobium meliloti 1021].
NP_385710.1	SMc01189		tmk	complement(NC_003047.1:1740782..1741486)	thymidylate kinase [Sinorhizobium meliloti 1021].
NP_385711.1	SMc01188		dac	complement(NC_003047.1:1741544..1742698)	penicillin-binding precursor (D-alanyl-D-alanine carboxypeptidase fraction A) transmembrane protein [Sinorhizobium meliloti 1021].
NP_385720.1	SMc01179			NC_003047.1:1752970..1753314	multidrug transmembrane resistance signal peptide protein [Sinorhizobium meliloti 1021].
NP_385721.1	SMc01178			NC_003047.1:1753311..1753637	multidrug transmembrane resistance signal peptide protein [Sinorhizobium meliloti 1021].
NP_385725.1	SMc01174		cysK2	NC_003047.1:1755660..1756745	cysteine synthase A [Sinorhizobium meliloti 1021].
NP_385730.1	SMc01169		ald	complement(NC_003047.1:1759743..1760861)	alanine dehydrogenase oxidoreductase [Sinorhizobium meliloti 1021].
NP_385732.1	SMc04449		cpdB	NC_003047.1:1761609..1763582	bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein [Sinorhizobium meliloti 1021].
NP_385734.1	SMc00936		ilvA	complement(NC_003047.1:1764290..1765537)	threonine dehydratase [Sinorhizobium meliloti 1021].
NP_385735.1	SMc00937		trkH	NC_003047.1:1765694..1767148	TRK system potassium uptake transmembrane protein [Sinorhizobium meliloti 1021].
NP_385743.1	SMc00945		gpt	NC_003047.1:1771930..1772427	xanthine-guanine phosphoribosyltransferase [Sinorhizobium meliloti 1021].
NP_385746.1	SMc00948		glnA	NC_003047.1:1774760..1776169	glutamine synthetase [Sinorhizobium meliloti 1021].
NP_385763.1	SMc00232		glmU	complement(NC_003047.1:1796872..1798242)	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Sinorhizobium meliloti 1021].
NP_385764.1	SMc00233			complement(NC_003047.1:1798398..1800044)	hypothetical protein SMc00233 [Sinorhizobium meliloti 1021].
NP_385766.1	SMc00235		trpD	NC_003047.1:1802308..1803321	anthranilate phosphoribosyltransferase [Sinorhizobium meliloti 1021].
NP_385767.1	SMc00236		trpC	NC_003047.1:1803331..1804146	Indole-3-glycerol phosphate synthase [Sinorhizobium meliloti 1021].
NP_385769.1	SMc00238		moeA	NC_003047.1:1804640..1805860	molybdopterin biosynthesis protein [Sinorhizobium meliloti 1021].
NP_385777.1	SMc00246		qor	complement(NC_003047.1:1813837..1814814)	quinone oxidoreductase [Sinorhizobium meliloti 1021].
NP_385794.1	SMc00260			complement(NC_003047.1:1828026..1828790)	oxidoreductase [Sinorhizobium meliloti 1021].
NP_385795.1	SMc00261			complement(NC_003047.1:1828787..1830436)	acyl-CoA synthetase [Sinorhizobium meliloti 1021].
NP_385796.1	SMc00262			complement(NC_003047.1:1830433..1831602)	acetyl-CoA acetyltransferase [Sinorhizobium meliloti 1021].
NP_385803.1	SMc00269			complement(NC_003047.1:1838279..1839325)	transketolase [Sinorhizobium meliloti 1021].
NP_385804.1	SMc00270			complement(NC_003047.1:1839338..1840192)	transketolase subunit alpha [Sinorhizobium meliloti 1021].
NP_385825.1	SMc00290		gloA	NC_003047.1:1859795..1860235	lactoylglutathione lyase [Sinorhizobium meliloti 1021].
NP_385828.1	SMc00293		thrA	complement(NC_003047.1:1864871..1866193)	homoserine dehydrogenase [Sinorhizobium meliloti 1021].
NP_385829.1	SMc00294			complement(NC_003047.1:1866274..1867491)	aminotransferase [Sinorhizobium meliloti 1021].
NP_385831.1	SMc00296		phbC	NC_003047.1:1868133..1869968	POLY3-hydroxybutyrate polymerase [Sinorhizobium meliloti 1021].
NP_385835.1	SMc00300			NC_003047.1:1872516..1873919	soluble pyridine nucleotide transhydrogenase [Sinorhizobium meliloti 1021].
NP_385836.1	SMc00301			complement(NC_003047.1:1874133..1874525)	hypothetical protein SMc00301 [Sinorhizobium meliloti 1021].
NP_385837.1	SMc00302			complement(NC_003047.1:1874621..1875001)	hypothetical protein SMc00302 [Sinorhizobium meliloti 1021].
NP_385838.1	SMc00533			complement(NC_003047.1:1875012..1876256)	pyridoxal-phosphate-dependent aminotransferase [Sinorhizobium meliloti 1021].
NP_385839.1	SMc00532			complement(NC_003047.1:1876269..1877546)	hypothetical protein SMc00532 [Sinorhizobium meliloti 1021].
NP_385840.1	SMc00531			complement(NC_003047.1:1877569..1878324)	ABC transporter ATP-binding protein [Sinorhizobium meliloti 1021].
NP_385841.1	SMc00530			complement(NC_003047.1:1878402..1879871)	cysteine desulfurase activator complex subunit SufB [Sinorhizobium meliloti 1021].
NP_385842.1	SMc00529		nifS	complement(NC_003047.1:1880026..1881192)	pyridoxal-phosphate-dependent aminotransferase [Sinorhizobium meliloti 1021].
NP_385844.1	SMc00527		anmK	complement(NC_003047.1:1882476..1883627)	anhydro-N-acetylmuramic acid kinase [Sinorhizobium meliloti 1021].
NP_385847.1	SMc00524		bcp	NC_003047.1:1888877..1889344	bacterioferritin comigratory protein [Sinorhizobium meliloti 1021].
NP_385850.2	SMc00539			NC_003047.1:1890312..1891637	hypothetical protein SMc00539 [Sinorhizobium meliloti 1021].
NP_385852.1	SMc00521			NC_003047.1:1893346..1893753	hypothetical protein SMc00521 [Sinorhizobium meliloti 1021].
NP_385854.1	SMc00519			complement(NC_003047.1:1894093..1895709)	hypothetical protein SMc00519 [Sinorhizobium meliloti 1021].
NP_385855.1	SMc00518			complement(NC_003047.1:1895706..1896413)	hypothetical protein SMc00518 [Sinorhizobium meliloti 1021].
NP_385865.1	SMc00508		purB	NC_003047.1:1903904..1905211	adenylosuccinate lyase [Sinorhizobium meliloti 1021].
NP_385878.1	SMc00495		purC	NC_003047.1:1915805..1916569	phosphoribosylaminoimidazolesuccinocarboxamide synthase [Sinorhizobium meliloti 1021].
NP_385879.1	SMc00494			NC_003047.1:1916588..1916830	phosphoribosylformylglycinamidine synthase subunit PurS [Sinorhizobium meliloti 1021].
NP_385880.1	SMc00493		purQ	NC_003047.1:1916912..1917583	phosphoribosylformylglycinamidine synthase I [Sinorhizobium meliloti 1021].
NP_385885.1	SMc00488		purL	NC_003047.1:1921045..1923276	phosphoribosylformylglycinamidine synthase II [Sinorhizobium meliloti 1021].
NP_385887.1	SMc00538			NC_003047.1:1924050..1924385	hypothetical protein SMc00538 [Sinorhizobium meliloti 1021].
NP_385888.1	SMc00537			NC_003047.1:1924736..1925974	transporter [Sinorhizobium meliloti 1021].
NP_385890.1	SMc00535			complement(NC_003047.1:1927461..1928285)	hypothetical protein SMc00535 [Sinorhizobium meliloti 1021].
NP_385892.1	SMc00486		glsA	complement(NC_003047.1:1929452..1930399)	glutaminase [Sinorhizobium meliloti 1021].
NP_385895.1	SMc00483		murI	complement(NC_003047.1:1933066..1933899)	glutamate racemase [Sinorhizobium meliloti 1021].
NP_385898.1	SMc00480		icd	NC_003047.1:1937089..1938303	isocitrate dehydrogenase [Sinorhizobium meliloti 1021].
NP_385903.1	SMc00476			NC_003047.1:1943574..1945229	transport transmembrane protein [Sinorhizobium meliloti 1021].
NP_385906.1	SMc00473			NC_003047.1:1949597..1950556	carbohydrate kinase [Sinorhizobium meliloti 1021].
NP_385915.1	SMc00465		folK	complement(NC_003047.1:1960922..1961446)	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase [Sinorhizobium meliloti 1021].
NP_385916.1	SMc00463		folB	complement(NC_003047.1:1961433..1961804)	dihydroneopterin aldolase DHNA lyase folate biosynthesis protein [Sinorhizobium meliloti 1021].
NP_385917.1	SMc00462		folP	complement(NC_003047.1:1961819..1962670)	dihydropteroate synthase antibiotic resistance transferase folate protein [Sinorhizobium meliloti 1021].
NP_385926.1	SMc00186			complement(NC_003047.1:1975896..1977818)	ABC transporter ATP-binding protein [Sinorhizobium meliloti 1021].
NP_385929.1	SMc00183			complement(NC_003047.1:1980720..1981292)	hypothetical protein SMc00183 [Sinorhizobium meliloti 1021].
NP_385933.1	SMc00180		hemF	NC_003047.1:1983644..1984555	coproporphyrinogen III oxidase [Sinorhizobium meliloti 1021].
NP_385940.1	SMc00459			NC_003047.1:1989955..1990938	hypothetical protein SMc00459 [Sinorhizobium meliloti 1021].
NP_385941.1	SMc00172			complement(NC_003047.1:1990890..1992113)	TARNSPORT protein transmembrane [Sinorhizobium meliloti 1021].
NP_385942.1	SMc00171			complement(NC_003047.1:1992362..1993207)	hypothetical protein SMc00171 [Sinorhizobium meliloti 1021].
NP_385943.1	SMc00169		dme	NC_003047.1:1993451..1995763	malic enzyme [Sinorhizobium meliloti 1021].
NP_385952.1	SMc00161		nadE	complement(NC_003047.1:2004154..2005836)	NAD synthetase [Sinorhizobium meliloti 1021].
